BCPD,Sex,lumMean_0,lumSD_0,lumMean_10,lumSD_10,lumMean_20,lumSD_20,area,maxPower_lum_0,maxFreq_lum_0,propPower_lum_0,sumPower_lum_0,meanPower_lum_0,powerSD_lum_0,maxPower_R_0,maxFreq_R_0,propPower_R_0,sumPower_R_0,meanPower_R_0,powerSD_R_0,maxPower_G_0,maxFreq_G_0,propPower_G_0,sumPower_G_0,meanPower_G_0,powerSD_G_0,maxPower_B_0,maxFreq_B_0,propPower_B_0,sumPower_B_0,meanPower_B_0,powerSD_B_0,maxPower_lum_10,maxFreq_lum_10,propPower_lum_10,sumPower_lum_10,meanPower_lum_10,powerSD_lum_10,maxPower_R_10,maxFreq_R_10,propPower_R_10,sumPower_R_10,meanPower_R_10,powerSD_R_10,maxPower_G_10,maxFreq_G_10,propPower_G_10,sumPower_G_10,meanPower_G_10,powerSD_G_10,maxPower_B_10,maxFreq_B_10,propPower_B_10,sumPower_B_10,meanPower_B_10,powerSD_B_10,maxPower_lum_20,maxFreq_lum_20,propPower_lum_20,sumPower_lum_20,meanPower_lum_20,powerSD_lum_20,maxPower_R_20,maxFreq_R_20,propPower_R_20,sumPower_R_20,meanPower_R_20,powerSD_R_20,maxPower_G_20,maxFreq_G_20,propPower_G_20,sumPower_G_20,meanPower_G_20,powerSD_G_20,maxPower_B_20,maxFreq_B_20,propPower_B_20,sumPower_B_20,meanPower_B_20,powerSD_B_20,R_0,R_SD_0,G_0,G_SD_0,B_0,B_SD_0,R_10,R_SD_10,G_10,G_SD_10,B_10,B_SD_10,R_20,R_SD_20,G_20,G_SD_20,B_20,B_SD_20,Cluster
0111,F,12.22627463,4.331444638,12.25093969,3.132674461,12.2512233,2.854981209,2.606300868,1.001131361,63.99999893,0.111883443,8.947984927,0.63914178,0.232285359,1.153616992,63.99999893,0.114991107,10.0322279,0.716587707,0.27253626,0.854306502,63.99999893,0.107321326,7.960267873,0.568590562,0.192454541,0.560156658,63.99999893,0.09747432,5.746710113,0.410479294,0.122077951,0.987469449,15.99999984,0.131310939,7.520085209,0.537148944,0.320032022,1.137590346,15.99999984,0.13397377,8.491142308,0.606510165,0.371147343,0.842876334,15.99999984,0.127486753,6.611481693,0.472248692,0.271203215,0.553394435,15.99999984,0.119153319,4.644389581,0.331742113,0.180262334,0.979498021,11.3137084,0.136841312,7.157911631,0.511279402,0.349693581,1.128495296,11.3137084,0.139823225,8.070871586,0.576490828,0.408759857,0.835757223,11.3137084,0.132797064,6.293491714,0.449535122,0.292955016,0.548477533,11.3137084,0.124710755,4.397997068,0.314142648,0.190995299,14.26503952,4.538629987,10.18750974,4.205537035,6.303499732,3.485026013,14.30146625,3.213431025,10.20041311,3.104995929,6.303739753,2.635022392,14.30607259,2.893718977,10.19637392,2.862334528,6.294729018,2.452523245,1
0113,F,4.809318002,2.79356526,4.819017724,1.881763567,4.84405259,1.631883004,3.898363781,0.422227244,63.99999893,0.091302594,4.624482471,0.330320177,0.098701064,0.629157915,90.50966632,0.104428748,6.024757821,0.430339844,0.15282959,0.407793785,22.62741673,0.101928806,4.000770745,0.285769339,0.086437362,0.310802694,22.62741673,0.103078475,3.015204619,0.215371759,0.068480043,0.411886984,15.99999984,0.11727246,3.512222589,0.250873042,0.137613047,0.625706532,15.99999984,0.128467082,4.870559231,0.347897088,0.221663887,0.309364212,11.3137084,0.106554563,2.903340809,0.207381486,0.085477838,0.227930174,11.3137084,0.111330293,2.047332919,0.146238066,0.062142199,0.412469969,11.3137084,0.128344191,3.213779813,0.229555701,0.148127077,0.633374659,11.3137084,0.139375829,4.544365143,0.32459751,0.239615616,0.293427354,11.3137084,0.115730346,2.535440049,0.181102861,0.094422106,0.206692647,7.999999946,0.118227235,1.748265926,0.124876138,0.065552993,8.110903968,2.722045601,1.507732036,3.144712648,-0.0340629,2.433142713,8.124965702,1.786918126,1.513069729,2.252036934,-0.029190685,1.677421069,8.147140752,1.531059839,1.540964459,2.009737934,-0.010079901,1.48403362,1
0182,F,9.623911492,3.285105772,9.625590966,2.046203085,9.604120785,1.698807892,2.253686379,0.818373767,127.9999974,0.108563992,7.538169411,0.538440672,0.200643298,0.961566241,127.9999974,0.113736322,8.45434617,0.603881869,0.241547399,0.676670149,127.9999974,0.101200459,6.686433572,0.477602398,0.160665671,0.416751009,22.62741673,0.095830858,4.348818522,0.310629894,0.08956709,0.826437714,22.62741673,0.131889486,6.266137974,0.447581284,0.278677505,0.968720881,22.62741673,0.13463526,7.195149922,0.51393928,0.32633017,0.685817447,22.62741673,0.127839034,5.364695142,0.38319251,0.232166553,0.377464169,22.62741673,0.11777996,3.204825071,0.228916077,0.128743262,0.876294453,15.99999984,0.154949435,5.655357533,0.403954109,0.321449822,1.030563167,15.99999984,0.157603898,6.538944672,0.467067477,0.375703656,0.723678999,15.99999984,0.150971598,4.793477756,0.342391268,0.268164479,0.390343371,15.99999984,0.140488242,2.77847715,0.198462654,0.148444047,11.27998739,3.282685283,7.967835599,3.327000017,4.184260098,2.760466847,11.28696214,2.032690301,7.96421983,2.075558721,4.18083337,1.738088106,11.27019441,1.679546013,7.938047175,1.731251997,4.154301469,1.464972174,1
0186,F,8.94219053,2.98334467,8.943060391,2.103976061,8.965704739,1.858514923,2.531703915,0.723425036,90.50966632,0.110108625,6.570103229,0.469293088,0.164538438,0.8983461,90.50966632,0.114700707,7.832088631,0.559434902,0.21251402,0.560405679,90.50966632,0.100713429,5.564359036,0.397454217,0.121080227,0.341675176,22.62741673,0.095566894,3.575246211,0.255374729,0.0670981,0.714474009,22.62741673,0.134457544,5.313751736,0.379553695,0.241660942,0.884980526,22.62741673,0.136443473,6.486059804,0.463289986,0.308159848,0.553960918,22.62741673,0.12967872,4.271795081,0.30512822,0.18187799,0.278203797,22.62741673,0.114081055,2.438650288,0.174189306,0.096211244,0.736433626,15.99999984,0.142072587,5.183502603,0.370250186,0.261737132,0.908446533,15.99999984,0.142383587,6.380275632,0.455733974,0.333709812,0.571852501,15.99999984,0.140320013,4.075345267,0.29109609,0.196163449,0.288179247,15.99999984,0.130244573,2.212600811,0.158042915,0.099524014,11.49852185,2.957221339,6.38585921,3.154794081,3.025208069,2.392278999,11.50297489,2.125226435,6.383145914,2.185010827,3.022346052,1.525895222,11.51478138,1.864116158,6.416628132,1.945424376,3.013996835,1.326406021,1
0187,F,8.292670652,3.291165916,8.265736852,2.30317653,8.303834201,2.008054855,2.522142964,0.763856597,90.50966632,0.113674646,6.719674294,0.479976735,0.188563043,0.959431909,90.50966632,0.119681025,8.016574939,0.572612496,0.246809875,0.583159796,90.50966632,0.103434325,5.637971698,0.402712264,0.138105757,0.345936448,22.62741673,0.094782812,3.6497804,0.2606986,0.073110997,0.762691251,22.62741673,0.138484498,5.507412489,0.393386606,0.259033844,0.96595228,22.62741673,0.140603849,6.870027307,0.490716236,0.323871044,0.571063023,22.62741673,0.131776448,4.33357427,0.309541019,0.197043305,0.294067626,11.3137084,0.112958332,2.603328325,0.185952023,0.104343143,0.769148825,15.99999984,0.152528226,5.042665527,0.360190395,0.28300172,0.975256862,15.99999984,0.154124424,6.327724276,0.451980305,0.355321108,0.574384859,15.99999984,0.145654912,3.943463714,0.28167598,0.211970487,0.291730311,15.99999984,0.123806887,2.356333474,0.168309534,0.111974476,10.76590432,3.254186111,5.819436979,3.448950349,2.935152514,2.585834704,10.74779931,2.261908029,5.783674398,2.451725445,2.883755821,1.776447856,10.78284454,1.955266892,5.824823882,2.167853354,2.926628292,1.586026114,1
0192,F,5.640396164,2.029244515,5.684754135,1.251237653,5.645347322,1.1297209,3.335688255,0.490034408,90.50966632,0.11246164,4.357347166,0.311239083,0.109955189,0.620439143,90.50966632,0.121346821,5.112941033,0.365210074,0.153109135,0.361806843,90.50966632,0.097124905,3.72517061,0.266083615,0.068137891,0.224739094,11.3137084,0.098116296,2.290537879,0.163609848,0.038637154,0.493383228,22.62741673,0.140659035,3.507654018,0.250546716,0.160110291,0.624957131,22.62741673,0.142736083,4.378410253,0.31274359,0.201217617,0.363762231,22.62741673,0.135335007,2.687865016,0.191990358,0.120060348,0.152495568,22.62741673,0.120754008,1.262861335,0.090204381,0.052812298,0.477355882,15.99999984,0.146131366,3.266621637,0.233330117,0.167593408,0.603851689,15.99999984,0.14668354,4.11669701,0.294049786,0.208449828,0.35286918,15.99999984,0.14395524,2.451242348,0.175088739,0.127984265,0.149664176,15.99999984,0.137796335,1.086125958,0.077580426,0.056950409,7.121872915,2.161124093,4.158919412,2.022734928,1.327202134,1.666613143,7.170553934,1.472777571,4.198954296,1.111571001,1.352874311,0.889413704,7.122238901,1.366578163,4.168455737,0.963863041,1.33448123,0.763013612,1
0196,F,1.519262855,1.679572758,1.509665715,1.144519321,1.522602312,0.986511078,4.844476046,0.204990982,22.62741673,0.087923662,2.33146547,0.166533248,0.034102901,0.370851396,127.9999974,0.110967998,3.34196709,0.238711935,0.080299593,0.219642974,22.62741673,0.104079395,2.110340601,0.150738614,0.044301895,0.18280211,22.62741673,0.095778836,1.908585621,0.136327544,0.032394425,0.190895096,31.99999957,0.118522034,1.610629594,0.115044971,0.062099312,0.367451259,31.99999957,0.134469596,2.732597333,0.195185524,0.119182155,0.166219025,7.999999946,0.119562089,1.390231859,0.099302276,0.048745299,0.149401975,7.999999946,0.108982784,1.370876841,0.097919774,0.045262331,0.186601113,22.62741673,0.135854656,1.37353491,0.098109636,0.065945911,0.362081277,22.62741673,0.145268881,2.492490304,0.178035022,0.127558248,0.143224663,7.999999946,0.123578834,1.158974053,0.082783861,0.048297227,0.137652615,11.3137084,0.115020245,1.196768575,0.08548347,0.049559059,3.999946172,1.854243267,-0.961420463,1.623055884,-1.622254184,1.275236502,3.991558715,1.321469219,-0.972227276,1.072055325,-1.630803561,0.809507346,4.007313748,1.170006877,-0.962109117,0.906759545,-1.623499778,0.686842088,1
0208,F,24.68281894,3.939604335,24.70247356,3.264065509,24.78673671,2.849570291,5.485939059,1.957156371,90.50966632,0.13967501,14.01221575,1.000872554,0.575457628,2.228023725,90.50966632,0.14233731,15.65312513,1.118080367,0.633026597,1.710006744,90.50966632,0.129157268,13.23972529,0.945694663,0.512966336,1.36418162,90.50966632,0.114665732,11.89702973,0.849787838,0.424391518,1.947393522,22.62741673,0.137080454,14.20620862,1.014729187,0.604586778,2.218283547,22.62741673,0.140230893,15.81879353,1.129913824,0.667694794,1.697102041,22.62741673,0.13069925,12.98478787,0.927484847,0.546931591,1.345423951,22.62741673,0.121644162,11.06032485,0.790023203,0.451120889,1.928593695,15.99999984,0.142051819,13.57669127,0.969763662,0.611156955,2.190027356,15.99999984,0.145164516,15.0865199,1.077608565,0.686542061,1.682101006,15.99999984,0.136942196,12.28329217,0.877378012,0.543396865,1.327710454,15.99999984,0.130338648,10.18662138,0.727615813,0.442528795,27.67392099,3.923532157,21.69171688,5.22309529,16.88899638,6.290415676,27.6959988,3.281616473,21.70894823,4.070415184,16.9026209,4.809123239,27.72754111,2.987176739,21.84593249,3.357429342,17.05936321,3.930165871,M
0212,F,11.34259293,6.550099273,11.3777124,5.411827161,11.39325756,4.839147386,2.620938814,1.312535976,90.50966632,0.131580455,9.975159095,0.712511364,0.388648927,1.515455564,90.50966632,0.136076677,11.13677665,0.795484046,0.446835553,1.121930504,90.50966632,0.12389019,9.055846209,0.646846158,0.333265529,0.835522117,45.25483331,0.118238728,7.066399736,0.504742838,0.260710819,1.312193146,22.62741673,0.154959607,8.467968983,0.604854927,0.443892198,1.514662784,22.62741673,0.153918222,9.840698262,0.702907019,0.500623211,1.121428399,22.62741673,0.154425097,7.261956912,0.518711208,0.393113512,0.784751609,22.62741673,0.144038477,5.448208185,0.389157728,0.29703566,1.288796915,15.99999984,0.164491872,7.835018808,0.559644201,0.447352505,1.485987759,15.99999984,0.161703983,9.189555722,0.656396837,0.507980967,1.103197773,15.99999984,0.166683225,6.61852908,0.472752077,0.392669997,0.777008847,15.99999984,0.160022359,4.855626745,0.346830482,0.290263644,13.99727906,6.766257044,8.687906791,6.451065133,4.932750907,5.557504956,14.03465539,5.681040989,8.720769477,5.243695747,4.960777003,4.513123062,14.04851992,5.126046048,8.737995175,4.653305707,4.978570974,3.971530482,2
0219,F,5.104028902,2.646510622,5.10508932,1.429235362,5.115978288,1.165020847,2.976858088,0.484326051,90.50966632,0.103107327,4.697300044,0.335521432,0.094620633,0.767592582,90.50966632,0.1183695,6.484715945,0.463193996,0.184515612,0.306699768,11.3137084,0.091449319,3.353767654,0.239554832,0.053043525,0.234139203,11.3137084,0.099488774,2.353423335,0.168101667,0.053872594,0.484794727,22.62741673,0.14334052,3.38211922,0.241579944,0.16364038,0.769622183,22.62741673,0.14742154,5.220554507,0.372896751,0.261853978,0.22395762,22.62741673,0.116773819,1.917875267,0.13699109,0.07651504,0.134351176,7.999999946,0.113011868,1.188823606,0.084915972,0.042682045,0.480941869,15.99999984,0.152950773,3.144422623,0.224601616,0.17274632,0.763698723,15.99999984,0.15572481,4.904155744,0.350296839,0.278984461,0.221859611,15.99999984,0.132882093,1.669597506,0.119256965,0.077082073,0.108881094,7.999999946,0.112640196,0.966627347,0.069044811,0.036949646,8.32622729,2.96179639,1.881830517,2.575671103,0.218660088,2.001314069,8.341695788,1.709538368,1.868482887,1.400963809,0.200959962,1.062458576,8.350771555,1.427993969,1.881185012,1.160549352,0.209254957,0.879835389,1
0221,F,9.03900796,2.564766433,9.071745204,2.052627315,9.125928204,1.851600495,2.49802933,0.751955211,63.99999893,0.125804416,5.9771766,0.426941186,0.197691293,0.9298942,63.99999893,0.129138007,7.200778634,0.514341331,0.247634155,0.577558706,63.99999893,0.11875923,4.863274269,0.347376733,0.145557122,0.253634828,63.99999893,0.094726145,2.677558841,0.191254203,0.055199665,0.74598132,15.99999984,0.136281556,5.473824486,0.390987463,0.240513089,0.924087632,15.99999984,0.137924248,6.69996496,0.478568926,0.296152619,0.570620112,15.99999984,0.13325716,4.282097213,0.305864087,0.186368483,0.246898948,15.99999984,0.121204186,2.037049683,0.145503549,0.085351537,0.737294422,11.3137084,0.137114709,5.377208811,0.384086344,0.262992468,0.913934396,11.3137084,0.138692233,6.589658094,0.470689864,0.323783405,0.562903806,11.3137084,0.134460464,4.186388985,0.299027785,0.203565817,0.250036659,22.62741673,0.130412786,1.917271045,0.136947932,0.094349832,11.2333579,2.850293612,6.844658023,2.367973592,2.93606477,1.613256032,11.26928694,2.337479382,6.8742035,1.815383409,2.951229122,1.091785421,11.33180274,2.123343548,6.920053641,1.618899584,2.975861081,0.926296463,1
0223,F,19.86797147,5.668452505,19.89345285,4.167926335,19.92498259,3.70862233,4.59118708,1.598502433,90.50966632,0.114346688,13.97943802,0.998531287,0.394172073,1.79604858,127.9999974,0.118171861,15.19861473,1.085615338,0.468574574,1.427182211,90.50966632,0.110462927,12.92001084,0.922857917,0.31898116,1.085294132,90.50966632,0.103184637,10.5179818,0.751284414,0.202515229,1.614791408,22.62741673,0.128959458,12.52169811,0.894407008,0.51578557,1.805531492,22.62741673,0.127765756,14.13157598,1.009398284,0.570305983,1.433166123,22.62741673,0.130468971,10.98472769,0.784623406,0.464726947,1.073037139,22.62741673,0.131720257,8.146333454,0.581880961,0.362095907,1.586430216,15.99999984,0.134341504,11.80893599,0.843495428,0.55317259,1.784750562,15.99999984,0.133297151,13.38926264,0.956375903,0.616986247,1.395786244,15.99999984,0.135733218,10.28330619,0.734521871,0.492888694,1.026952832,15.99999984,0.137617028,7.462396519,0.533028323,0.380514101,22.66419829,5.522590864,17.07174464,5.947428225,11.81484698,5.827419433,22.69629832,4.216430117,17.0906073,4.223142274,11.82595235,4.085666894,22.73658793,3.79833905,17.11337722,3.722430478,11.82843586,3.626031893,2
0224,F,5.578978982,2.073095058,5.591148227,1.4248273,5.591459655,1.167358932,4.618085802,0.47872254,90.50966632,0.113900674,4.202982506,0.300213036,0.111878606,0.603873614,90.50966632,0.120430146,5.014306076,0.35816472,0.144717954,0.358406921,90.50966632,0.10226498,3.504688721,0.250334909,0.081635051,0.216836538,22.62741673,0.096650653,2.243508251,0.160250589,0.046331674,0.481787702,22.62741673,0.136815023,3.521453216,0.251532373,0.14180105,0.608405288,22.62741673,0.141511483,4.299335119,0.307095366,0.185786977,0.359626268,22.62741673,0.127677796,2.816670391,0.201190742,0.099749648,0.180126063,22.62741673,0.10456811,1.722571654,0.123040832,0.044067266,0.478852341,15.99999984,0.14976143,3.197434362,0.228388169,0.160543561,0.606310984,15.99999984,0.153042956,3.961704611,0.282978901,0.208434901,0.35548049,15.99999984,0.142059275,2.502339179,0.178738513,0.113939537,0.17446824,15.99999984,0.118522692,1.472023934,0.105144567,0.053264609,7.19700391,2.166221967,3.960954055,2.052693539,1.408729978,1.686481795,7.210356972,1.51025213,3.971939481,1.397779402,1.41627706,1.198923747,7.217837181,1.24525878,3.965082132,1.153017094,1.403518692,1.038677294,1
0233,F,4.035522873,2.342349361,4.034006544,1.867451767,4.037354584,1.710111274,3.967437195,0.41905314,90.50966632,0.115279405,3.635108461,0.259650604,0.102823722,0.505908256,90.50966632,0.119191388,4.244503425,0.303178816,0.124900167,0.350853988,90.50966632,0.108669219,3.228641839,0.230617274,0.083848667,0.202151073,90.50966632,0.097371636,2.076077607,0.148291258,0.044357811,0.407827576,22.62741673,0.126475448,3.224559248,0.230325661,0.113142441,0.493004392,22.62741673,0.130369603,3.781590047,0.270113575,0.140066671,0.33975083,22.62741673,0.120041175,2.830285768,0.202163269,0.093004027,0.19440111,22.62741673,0.110455429,1.759995973,0.125713998,0.051857141,0.392454603,15.99999984,0.132051551,2.971980246,0.212284303,0.127871602,0.477171057,15.99999984,0.135867061,3.512043709,0.250860265,0.157724028,0.323395627,15.99999984,0.125656004,2.573658375,0.183832741,0.106680642,0.184522672,15.99999984,0.116881153,1.578720499,0.11276575,0.062406774,5.556367693,2.294886019,2.514678053,2.439159272,1.005582865,1.673262874,5.554098759,1.77511223,2.51391434,1.987422285,1.004991713,1.338835888,5.558997739,1.60102436,2.515711402,1.841135962,1.007353663,1.243408654,1
0234,F,3.183456201,1.845419077,3.180285453,1.248576435,3.188483013,1.084811248,2.439024386,0.325314784,90.50966632,0.10724982,3.033243166,0.216660226,0.063753965,0.427908099,90.50966632,0.113343432,3.775323301,0.26966595,0.090264612,0.250351953,90.50966632,0.092360714,2.71058919,0.193613514,0.050239748,0.188493542,15.99999984,0.093665193,2.012418239,0.14374416,0.033655697,0.32060387,22.62741673,0.145864192,2.197961449,0.156997246,0.102894756,0.420900861,22.62741673,0.143905647,2.924839079,0.208917077,0.142126634,0.242260754,22.62741673,0.133746636,1.81134092,0.129381494,0.079772259,0.152834304,15.99999984,0.122425072,1.248390555,0.089170754,0.050042082,0.3082947,15.99999984,0.156376039,1.971495774,0.140821127,0.106529662,0.419423272,11.3137084,0.15739672,2.664752309,0.190339451,0.148606477,0.232607969,15.99999984,0.149105743,1.560020187,0.111430013,0.081006352,0.145180181,11.3137084,0.137851287,1.05316522,0.075226087,0.050116222,5.07404604,1.758805412,1.292866361,2.034186137,0.438587261,1.553793569,5.072607887,1.112533516,1.287962995,1.45305275,0.434132033,1.042915184,5.078325386,0.947161789,1.298640649,1.281755509,0.444228874,0.9124087,1
0318,F,8.404828585,2.504471154,8.406604902,1.953331454,8.419849101,1.790284506,2.941296948,0.801893113,127.9999974,0.135192382,5.931496279,0.423678306,0.224140041,0.987653221,127.9999974,0.138105902,7.151419377,0.51081567,0.285474508,0.617424965,127.9999974,0.128580408,4.80185879,0.342989914,0.160999812,0.310759338,127.9999974,0.114774459,2.707565267,0.193397519,0.07176559,0.791932271,31.99999957,0.148162088,5.345039889,0.381788563,0.262681724,0.973615006,31.99999957,0.148804221,6.542926009,0.467351858,0.325327548,0.611371395,31.99999957,0.146483303,4.173659257,0.298118518,0.200712119,0.309283719,31.99999957,0.143864655,2.149824213,0.153558872,0.100429311,0.790134355,15.99999984,0.154886445,5.101378342,0.364384167,0.279233266,0.977035534,15.99999984,0.155978516,6.263910933,0.447422209,0.343572805,0.610499583,22.62741673,0.154387322,3.954337544,0.282452682,0.215528479,0.309425471,22.62741673,0.154920515,1.9973176,0.142665543,0.108865626,10.19065439,3.137046912,6.619002784,2.005859955,3.286555174,1.388590868,10.19689853,2.555823134,6.616311297,1.398420716,3.279986999,0.862192504,10.21606854,2.36203142,6.623629701,1.245472455,3.281195176,0.734642358,1
0322,F,8.841460159,2.031943523,8.82340651,1.216228371,8.806396332,0.990006281,3.106053769,0.741165354,127.9999974,0.119242765,6.215600198,0.443971443,0.175114455,0.92799927,127.9999974,0.123424803,7.518742172,0.537053012,0.229276064,0.555913187,127.9999974,0.111280115,4.995620188,0.356830013,0.11920464,0.275811167,127.9999974,0.094633416,2.91452193,0.208180138,0.047367642,0.726407146,31.99999957,0.134137848,5.415377971,0.386812712,0.241324223,0.910120414,31.99999957,0.135653025,6.709178882,0.479227063,0.301175717,0.544203067,31.99999957,0.131063816,4.152199175,0.296585655,0.182126558,0.269588466,31.99999957,0.123555055,2.181929872,0.155852134,0.091863504,0.723935418,22.62741673,0.1425476,5.078552143,0.362753724,0.268608402,0.905291717,22.62741673,0.143101555,6.326218603,0.451872757,0.333458276,0.5442859,22.62741673,0.14126122,3.853045448,0.275217532,0.20431517,0.272643,22.62741673,0.137907377,1.977000843,0.141214346,0.103569874,11.00298561,2.19013144,6.67993471,1.976118168,3.336052033,1.526027806,10.99387131,1.374447335,6.652941726,1.133112584,3.306731872,0.845399188,10.97935074,1.138209714,6.633441961,0.914595261,3.289195119,0.675482273,1
0337,F,10.76832716,9.84317115,10.82708,8.856002487,10.81764159,8.196215601,4.91660175,1.694057539,127.9999974,0.137721163,12.3006334,0.878616671,0.549144059,1.962598896,127.9999974,0.143545926,13.67227162,0.97659083,0.627214181,1.45019081,127.9999974,0.127657722,11.35999288,0.811428063,0.47397848,1.273803845,63.99999893,0.121574417,10.47756494,0.748397496,0.437713965,1.674927237,31.99999957,0.146404011,11.4404464,0.817174743,0.590145014,1.943711886,31.99999957,0.14877132,13.06509806,0.93322129,0.666728754,1.428409192,31.99999957,0.140463022,10.16928994,0.726377853,0.518589846,1.234437363,31.99999957,0.131597967,9.380368012,0.670026287,0.458622479,1.645060168,22.62741673,0.161171581,10.20688736,0.729063383,0.603514257,1.905415122,22.62741673,0.162411503,11.73202078,0.838001484,0.688078507,1.401422263,22.62741673,0.155939078,8.986985689,0.641927549,0.527095558,1.205770786,22.62741673,0.145854749,8.266928536,0.590494895,0.461881743,14.71140649,10.28051956,6.825247827,9.501601567,4.810057717,8.937612007,14.77281421,9.265548176,6.881345784,8.502694082,4.862882162,7.993808233,14.75658744,8.590880731,6.878695833,7.847827298,4.862855132,7.332133171,2
0342,F,6.024417166,2.458706695,6.04190651,1.498398389,6.072366261,1.19381243,3.021254216,0.529799684,90.50966632,0.110441206,4.797119693,0.342651407,0.110338327,0.722848162,90.50966632,0.119960252,6.025730609,0.430409329,0.167110227,0.351677807,90.50966632,0.091112248,3.85983023,0.275702159,0.063698767,0.23902105,15.99999984,0.090504979,2.640971271,0.188640805,0.043347139,0.522535182,22.62741673,0.142984558,3.654486805,0.261034772,0.171785848,0.712064271,22.62741673,0.144413461,4.930733384,0.352195242,0.235230402,0.346367664,22.62741673,0.13226363,2.618767265,0.187054805,0.113326977,0.183447697,11.3137084,0.111266642,1.648721422,0.117765816,0.06283017,0.5122395,15.99999984,0.151482322,3.381513396,0.241536671,0.192642973,0.707002264,11.3137084,0.152082619,4.648803853,0.332057418,0.262825456,0.343517786,15.99999984,0.146565281,2.343786902,0.16741335,0.122530303,0.169613652,15.99999984,0.122659334,1.382802655,0.098771618,0.059715433,8.493656224,2.608565206,3.55517811,2.486927701,1.163289944,1.998599076,8.509086743,1.672999772,3.574726293,1.525810499,1.178527074,1.280535369,8.548015242,1.37726726,3.596717325,1.234387289,1.189445901,1.06779812,1
0344,F,3.001156659,1.979612632,3.006482097,1.435315011,3.031433772,1.234744171,3.39095249,0.301238068,127.9999974,0.098977849,3.043489741,0.217392124,0.072602225,0.403103802,90.50966632,0.1057096,3.813313081,0.272379506,0.096380736,0.254839855,22.62741673,0.094149906,2.706745728,0.193338981,0.058332844,0.191114592,22.62741673,0.096668531,1.977009363,0.141214955,0.042037788,0.288581366,22.62741673,0.124337389,2.320954045,0.165782432,0.092232189,0.387888949,22.62741673,0.125335994,3.094792942,0.221056639,0.121792068,0.222926626,22.62741673,0.115196806,1.935180615,0.138227187,0.076391193,0.158599853,15.99999984,0.113691877,1.394997227,0.099642659,0.052725628,0.295540292,15.99999984,0.138319742,2.136645774,0.152617555,0.098510497,0.396535339,15.99999984,0.135622842,2.923809393,0.208843528,0.136851315,0.216186028,15.99999984,0.1284678,1.682803222,0.12020023,0.074151702,0.148214363,11.3137084,0.124807659,1.18754221,0.084824444,0.047263123,5.048988932,1.915431999,0.953324385,2.102665083,-0.119508062,1.570167563,5.055304632,1.333330828,0.957659574,1.570871895,-0.116004976,1.15465489,5.072117111,1.120795831,0.990750429,1.372305272,-0.092750626,1.009700414,1
0345,F,3.121401482,1.150319319,3.123646999,0.619961447,3.120751736,0.534661387,2.060735418,0.236770149,90.50966632,0.097331903,2.432605767,0.173757555,0.041996907,0.470585628,63.99999893,0.113409007,4.149455517,0.29638968,0.104527001,0.14445342,11.3137084,0.10134946,1.425300349,0.101807168,0.033162035,0.140301379,11.3137084,0.098880239,1.418902102,0.10135015,0.033753039,0.236257506,22.62741673,0.132748196,1.779741741,0.12712441,0.08285255,0.463293321,15.99999984,0.132807473,3.488458222,0.249175587,0.155585331,0.076638754,15.99999984,0.11690988,0.655537015,0.046824073,0.026540565,0.086592706,11.3137084,0.124800738,0.693847705,0.04956055,0.028055394,0.234445857,11.3137084,0.146330445,1.602167322,0.114440523,0.088036494,0.458572049,11.3137084,0.145125105,3.159839578,0.225702827,0.173303646,0.069413724,7.999999946,0.143386622,0.484101812,0.034578701,0.026241489,0.082246963,7.999999946,0.151464347,0.54301203,0.038786574,0.029166479,6.238883147,1.403970575,0.003919817,1.134938572,-0.503944808,1.105649171,6.24142859,0.962119659,0.005865391,0.562881946,-0.502250655,0.54654993,6.235851661,0.898773182,0.005651837,0.461097516,-0.50278499,0.4527535,1
0350,F,3.564584016,2.038920297,3.557403113,1.245552125,3.567711654,1.003402278,3.137737386,0.325295262,90.50966632,0.095478964,3.406983571,0.243355969,0.062000377,0.471396662,63.99999893,0.108182647,4.357414764,0.311243912,0.09871338,0.267379557,15.99999984,0.091228255,2.930885375,0.209348955,0.048805438,0.217704514,15.99999984,0.093204864,2.335763441,0.166840246,0.041504663,0.310954125,15.99999984,0.129833075,2.395030115,0.17107358,0.097468137,0.464794834,15.99999984,0.14079163,3.301295931,0.235806852,0.145346762,0.209843606,45.25483331,0.10679938,1.964839181,0.140345656,0.072106078,0.159077804,45.25483331,0.104250535,1.525918341,0.108994167,0.055435792,0.320464495,11.3137084,0.14454627,2.217037455,0.158359818,0.109130663,0.48050583,11.3137084,0.15376172,3.125002959,0.223214497,0.171537968,0.202171225,11.3137084,0.119809331,1.687441407,0.120531529,0.068459848,0.14627605,11.3137084,0.114163064,1.281290507,0.09152075,0.0497163,5.777084912,2.008589409,1.352083119,2.238994652,0.530105194,1.842370552,5.770570283,1.157884795,1.344235942,1.510013045,0.525058717,1.236683989,5.777466913,0.891405041,1.357956423,1.299338819,0.533349855,1.072215422,1
