"BCPD","Image","Morph","Sex","Microhabitat_Association","Viewpoint","Microhabitat","Background","e_max_diff","Filter_max_diff","e_prop_diff","R_c_diff","G_c_diff","B_c_diff"
"0425","0458","RB","M","Absent","0","Hydroid","Red_Algae",0.2817883172,15.7882248408,0.0104810084,3.4157916676,3.3648817384,2.7979950076
"0425","0460","RB","M","Present","0","Hydroid","Hydroid",0.3838205188,18.325483084,0.01348686,3.8881007718,4.7342705556,1.990724034
"0425","0461","RB","M","Present","0","Hydroid","Hydroid",0.1037066764,14.576449948,0.0044930112,0.7342711356,1.5327234428,0.334492418
"0425","0469","RB","M","Present","0","Hydroid","Hydroid",0.073911453,21.36467493,0.0101662076,1.0907961312,1.0479232574,0.4375964084
"0425","0472","RB","M","Present","0","Hydroid","Hydroid",0.0766807312,16.450966516,0.00547520880000001,0.755748568,1.4664558018,0.4115579494
"0425","0476","RB","M","Present","0","Hydroid","Hydroid",0.1115266246,20.976449832,0.00924359540000001,0.7557998798,1.5387303054,0.402862609
"0425","0477","RB","M","Present","0","Hydroid","Hydroid",0.1745901462,17.776449894,0.007533598,1.4648690198,2.4256151964,0.679928184
"0425","0487","RB","M","Present","0","Hydroid","Hydroid",0.289877028,11.14903302,0.00328204140000001,4.1256722768,2.3589040776,0.755300512
"0425","0488","RB","M","Present","0","Hydroid","Hydroid",0.256405597,7.949033082,0.0078549278,3.9999725572,2.1259885744,0.7200612134
"0425","0489","RB","M","Present","0","Hydroid","Hydroid",0.2258188398,9.82354965,0.00649233400000001,2.8853965054,1.382170024,0.5359523094
"0425","0490","RB","M","Present","0","Hydroid","Hydroid",0.0611914262,7.0450792578,0.014205704,0.9052133378,1.0320463812,1.3135907956
"0425","0491","RB","M","Present","0","Hydroid","Hydroid",0.0757710814,16.062741434,0.0103141848,0.7568617136,0.5267045296,0.7843248092
"0425","0493","RB","M","Present","0","Hydroid","Hydroid",0.116790072,13.411774686,0.0136513656,1.7117418456,1.17042675,0.8441803518
"0425","0494","RB","M","Present","0","Hydroid","Hydroid",0.0595594714,6.850966702,0.014850771,0.7133325472,0.7492772208,1.1270908792
"0425","0496","RB","M","Present","0","Hydroid","Hydroid",0.2733682448,16.450966516,0.00660140140000001,2.8423579996,2.6487032764,0.613305359
"0425","0498","RB","M","Present","0","Hydroid","Hydroid",0.1773991042,10.211774748,0.010498787,2.5083078598,2.0158894184,0.722229009
"0425","0499","RB","M","Present","0","Hydroid","Hydroid",0.2466800596,13.250966578,0.0103713098,2.8243113448,2.365277553,0.6301799208
"0425","0501","RB","M","Present","0","Hydroid","Hydroid",0.1709910108,18.325483084,0.0043689586,2.1962432238,2.0976888208,0.8710852502
"0425","0503","RB","M","Present","0","Hydroid","Hydroid",0.250887943,19.101933264,0.0036250732,2.800471431,2.9907347652,1.261122598
"0425","0504","RB","M","Present","0","Hydroid","Hydroid",0.2779488156,27.376449704,0.00791171440000001,2.9630449856,2.3890528804,0.695661315
"0425","0505","RB","M","Absent","0","Hydroid","Red_Algae",0.2223938722,26.21177443,0.015432697,5.7921770644,3.889179836,3.2438033018
"0425","0507","RB","M","Present","0","Hydroid","Hydroid",0.3679306438,6.074516514,0.008367163,5.2758521612,2.389993722,0.7778366668
"0425","0507_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.9004201862,10.37258284,0.0055003278,10.741268632,8.883767591,6.0179649654
"0425","0509","RB","M","Present","0","Hydroid","Hydroid",0.0780748334,13.250966594,0.0113874178,1.2509542348,1.103485893,1.3736140894
"0425","0509_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.7730774222,13.250966578,0.0072643848,9.993264394,8.8011925062,6.6626814992
"0425","0510","RB","M","Present","0","Hydroid","Hydroid",0.108767284,6.6568541678,0.0079493314,1.4030509682,1.6031359612,1.6982852856
"0425","0510_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.6826312714,5.913708422,0.00614107900000001,8.75030607,8.023282064,5.4003869532
"0425","0511","RB","M","Present","0","Hydroid","Hydroid",0.2930182436,10.211774748,0.014524598,3.9368341312,2.6635428042,1.0785613654
"0425","0511_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.5707996522,8.88629137,0.0123006566,6.6420682092,5.8982462098,3.400154954
"0425","0512","RB","M","Present","0","Hydroid","Hydroid",0.3070024072,11.37645001,0.0067065964,4.1590416638,3.5021236886,1.4465983972
"0425","0512_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.5502388312,14.576449948,0.0123233944,6.5026724558,6.2828941086,4.1440079118
"0425","0599","RB","M","Present","0","Hydroid","Hydroid",0.1012730174,2.325483378,0.00764031960000001,1.4417708576,0.7266329514,0.86122421
"0425","0599_BRYO","RB","M","Absent","0","Hydroid","Hydroid_Bryozoa",0.706939837,6.301933512,0.0054609584,8.137825132,7.623049501,4.8792929118
"0425","0615","RB","M","Present","0","Hydroid","Hydroid",0.3176912742,4.588225044,0.00631887820000001,3.9488815686,4.1042532246,0.8211743394
"0425","0616","RB","M","Present","0","Hydroid","Hydroid",0.3032541612,10.211774748,0.007508338,3.6612478544,3.9969566212,0.8978817724
"0425","0618","RB","M","Present","0","Hydroid","Hydroid",0.2252948918,8.72548327,0.0087598666,2.4461975498,2.5756464436,0.9316501932
"0425","0619","RB","M","Present","0","Hydroid","Hydroid",0.32603487,13.023549588,0.016953024,2.8021598766,3.7793666272,0.9364736954
"0425","0620","RB","M","Present","0","Hydroid","Hydroid",0.2280247878,7.949033082,0.00890397720000001,1.5007301438,3.12603893,1.3576170462
"0425","0621","RB","M","Present","0","Hydroid","Hydroid",0.2585762268,20.976449832,0.007732196,1.7109915002,3.4352110048,1.6990846306
"0425","0622","RB","M","Present","0","Hydroid","Hydroid",0.2618137666,9.113708376,0.0115971146,2.1557039108,3.3797708364,1.2175044768
"0425","0631","RB","M","Present","0","Hydroid","Hydroid",0.0849390126,10.37258284,0.0074765534,0.4914474626,0.9747615978,0.4639701088
"0425","0634","RB","M","Present","0","Hydroid","Hydroid",0.2537531846,6.074516514,0.0040242682,2.581781453,3.8459136076,1.3571861752
"0425","0635","RB","M","Present","0","Hydroid","Hydroid",0.2443495688,6.074516514,0.0056674384,2.9326380876,3.2494988378,0.376807886
"0425_BRYO","0396","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2838817278,15.6509665486,0.0168855414,4.9361758154,3.1072459326,2.6090967614
"0425_BRYO","0403","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2082807992,28.47451608,0.0078863628,1.8622803854,3.049546178,0.731941804
"0425_BRYO","0404","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1282842832,12.313708298,0.011903351,1.3026579572,2.4107052004,0.5558566326
"0425_BRYO","0406","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2678669056,4.749033136,0.00768640879999999,4.614754072,2.386758393,0.5847116884
"0425_BRYO","0406_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.8982707218,10.37258284,0.011750359,10.954004884,9.3102805688,5.722861227
"0425_BRYO","0412","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.333533485,6.623549704,0.0069295902,2.9965255402,4.328597656,2.4033505992
"0425_BRYO","0415","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1006397348,11.925483208,0.00817546019999999,0.5095864792,0.5751819176,0.8799503366
"0425_BRYO","0415_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.9869429806,18.325483084,0.00999582180000001,11.709326034,10.5757082812,7.6639559016
"0425_BRYO","0416","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1122514816,5.525483324,0.00595923999999999,2.479927405,0.98248128,1.7589637444
"0425_BRYO","0416_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.6985087744,8.17645008,0.0072782418,10.71655768,8.8887627124,6.6271159022
"0425_BRYO","0423","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2728394312,19.101933264,0.012638909,5.6392266494,3.2820583888,2.5023971518
"0425_BRYO","0425","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.32134929,7.399999892,0.0059171846,4.1581742942,3.3786645166,1.05948565
"0425_BRYO","0425_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",1.1273407818,1,0.005857048,14.186899916,13.989255075,10.8410216214
"0425_BRYO","0427","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2782469904,9.82354965,0.00653947819999999,5.7708875356,3.1055800192,2.2294976796
"0425_BRYO","0428","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.28360963,6.850966694,0.0072488142,5.4050518798,3.1138534594,2.2957555886
"0425_BRYO","0429","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.4612911018,13.023549588,0.0103499106,3.5816649188,5.7003044964,3.948228836
"0425_BRYO","0431","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.193775514,19.101933264,0.0047643552,2.6750940156,1.2892130888,0.2607731254
"0425_BRYO","0431_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.8404489784,19.101933264,0.0123957412,9.233937302,9.1199164176,6.7514116406
"0425_BRYO","0433","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2690046508,13.411774686,0.0136600536,5.5385418284,3.4064444774,2.629303888
"0425_BRYO","0434","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0749104402,8.88629137,0.0069413798,0.8423851218,1.559800616,1.396208315
"0425_BRYO","0434_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.8634473068,4.588225044,0.008586839,10.091503934,9.0189306774,7.1708554014
"0425_BRYO","0435","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.6011897146,3.650966756,0.0119144764,7.241983124,6.9356538018,5.5319807066
"0425_BRYO","0435_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.1112506332,10.599999846,0.00714497259999999,1.3421630348,1.7128947688,1.4962953528
"0425_BRYO","0436","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0891663552,16.5646750328,0.0176085784,1.6697780238,1.1578990308,1.001013905
"0425_BRYO","0436_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.7668416624,10.37258284,0.0154435788,5.545872536,5.0528042152,4.1982974192
"0425_BRYO","0438","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2966610056,11.3195957964,0.0144774198,5.3033867898,2.9996585542,2.2199565922
"0425_BRYO","0440","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1417648368,22.850966388,0.00817330339999999,1.384359811,2.35440979,0.665156533
"0425_BRYO","0442","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.136762113,10.37258284,0.00792537099999999,0.6962573276,2.4907954312,0.3853975714
"0425_BRYO","0445","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0864226512,12.474516398,0.0056018752,1.0080654008,1.0708630096,0.9407710086
"0425_BRYO","0445_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",1.284667395,7.949033082,0.007620328,16.500615988,15.465538379,11.7736387592
"0425_BRYO","0447","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0792672692,11.9254832,0.0160587136,0.8292656686,0.771280768,0.8130454002
"0425_BRYO","0447_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.9173874196,13.023549588,0.00736274639999999,13.04057938,12.3684655184,9.0576533434
"0425_BRYO","0451","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.4414254138,3.650966756,0.0112839796,4.3829058364,6.3848569756,4.200868509
"0425_BRYO","0454","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0878129758,16.450966532,0.0142450148,0.9491326596,0.9632670716,0.5272826496
"0425_BRYO","0454_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.92141682,20.976449832,0.0151625178,10.505187558,10.0177371028,7.211577296
"0425_BRYO","0456","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0797018018,10.211774748,0.00899432719999999,1.488252281,0.6501966506,1.2959258876
"0425_BRYO","0456_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",1.3320001848,18.325483084,0.0130543672,16.637617428,13.375820165,9.4201505496
"0425_BRYO","0457","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1495342284,7.399999884,0.0035708652,3.2248645518,0.7238891018,1.6278871336
"0425_BRYO","0457_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.9951973772,11.14903302,0.00772169360000001,12.141328562,9.5621576952,6.7212165852
"0425_BRYO","0458","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2817883172,15.7882248408,0.0104810084,3.4157916676,3.3648817384,2.7979950076
"0425_BRYO","0460","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.3838205188,18.325483084,0.01348686,3.8881007718,4.7342705556,1.990724034
"0425_BRYO","0461","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1037066764,14.576449948,0.0044930112,0.7342711356,1.5327234428,0.334492418
"0425_BRYO","0469","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.073911453,21.36467493,0.0101662076,1.0907961312,1.0479232574,0.4375964084
"0425_BRYO","0472","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0766807312,16.450966516,0.00547520880000001,0.755748568,1.4664558018,0.4115579494
"0425_BRYO","0476","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1115266246,20.976449832,0.00924359540000001,0.7557998798,1.5387303054,0.402862609
"0425_BRYO","0477","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1745901462,17.776449894,0.007533598,1.4648690198,2.4256151964,0.679928184
"0425_BRYO","0487","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.289877028,11.14903302,0.00328204140000001,4.1256722768,2.3589040776,0.755300512
"0425_BRYO","0488","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.256405597,7.949033082,0.0078549278,3.9999725572,2.1259885744,0.7200612134
"0425_BRYO","0489","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2258188398,9.82354965,0.00649233400000001,2.8853965054,1.382170024,0.5359523094
"0425_BRYO","0490","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0611914262,7.0450792578,0.014205704,0.9052133378,1.0320463812,1.3135907956
"0425_BRYO","0491","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0757710814,16.062741434,0.0103141848,0.7568617136,0.5267045296,0.7843248092
"0425_BRYO","0493","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.116790072,13.411774686,0.0136513656,1.7117418456,1.17042675,0.8441803518
"0425_BRYO","0494","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0595594714,6.850966702,0.014850771,0.7133325472,0.7492772208,1.1270908792
"0425_BRYO","0496","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2733682448,16.450966516,0.00660140140000001,2.8423579996,2.6487032764,0.613305359
"0425_BRYO","0498","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1773991042,10.211774748,0.010498787,2.5083078598,2.0158894184,0.722229009
"0425_BRYO","0499","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2466800596,13.250966578,0.0103713098,2.8243113448,2.365277553,0.6301799208
"0425_BRYO","0501","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1709910108,18.325483084,0.0043689586,2.1962432238,2.0976888208,0.8710852502
"0425_BRYO","0503","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.250887943,19.101933264,0.0036250732,2.800471431,2.9907347652,1.261122598
"0425_BRYO","0504","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2779488156,27.376449704,0.00791171440000001,2.9630449856,2.3890528804,0.695661315
"0425_BRYO","0505","RB","M","Absent","0","Hydroid_Bryozoa","Red_Algae",0.2223938722,26.21177443,0.015432697,5.7921770644,3.889179836,3.2438033018
"0425_BRYO","0507","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.3679306438,6.074516514,0.008367163,5.2758521612,2.389993722,0.7778366668
"0425_BRYO","0507_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.9004201862,10.37258284,0.0055003278,10.741268632,8.883767591,6.0179649654
"0425_BRYO","0509","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0780748334,13.250966594,0.0113874178,1.2509542348,1.103485893,1.3736140894
"0425_BRYO","0509_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.7730774222,13.250966578,0.0072643848,9.993264394,8.8011925062,6.6626814992
"0425_BRYO","0510","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.108767284,6.6568541678,0.0079493314,1.4030509682,1.6031359612,1.6982852856
"0425_BRYO","0510_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.6826312714,5.913708422,0.00614107900000001,8.75030607,8.023282064,5.4003869532
"0425_BRYO","0511","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2930182436,10.211774748,0.014524598,3.9368341312,2.6635428042,1.0785613654
"0425_BRYO","0511_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.5707996522,8.88629137,0.0123006566,6.6420682092,5.8982462098,3.400154954
"0425_BRYO","0512","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.3070024072,11.37645001,0.0067065964,4.1590416638,3.5021236886,1.4465983972
"0425_BRYO","0512_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.5502388312,14.576449948,0.0123233944,6.5026724558,6.2828941086,4.1440079118
"0425_BRYO","0599","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.1012730174,2.325483378,0.00764031960000001,1.4417708576,0.7266329514,0.86122421
"0425_BRYO","0599_BRYO","RB","M","Present","0","Hydroid_Bryozoa","Hydroid_Bryozoa",0.706939837,6.301933512,0.0054609584,8.137825132,7.623049501,4.8792929118
"0425_BRYO","0615","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.3176912742,4.588225044,0.00631887820000001,3.9488815686,4.1042532246,0.8211743394
"0425_BRYO","0616","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.3032541612,10.211774748,0.007508338,3.6612478544,3.9969566212,0.8978817724
"0425_BRYO","0618","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2252948918,8.72548327,0.0087598666,2.4461975498,2.5756464436,0.9316501932
"0425_BRYO","0619","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.32603487,13.023549588,0.016953024,2.8021598766,3.7793666272,0.9364736954
"0425_BRYO","0620","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2280247878,7.949033082,0.00890397720000001,1.5007301438,3.12603893,1.3576170462
"0425_BRYO","0621","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2585762268,20.976449832,0.007732196,1.7109915002,3.4352110048,1.6990846306
"0425_BRYO","0622","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2618137666,9.113708376,0.0115971146,2.1557039108,3.3797708364,1.2175044768
"0425_BRYO","0631","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.0849390126,10.37258284,0.0074765534,0.4914474626,0.9747615978,0.4639701088
"0425_BRYO","0634","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2537531846,6.074516514,0.0040242682,2.581781453,3.8459136076,1.3571861752
"0425_BRYO","0635","RB","M","Absent","0","Hydroid_Bryozoa","Hydroid",0.2443495688,6.074516514,0.0056674384,2.9326380876,3.2494988378,0.376807886
"0427","0396","RB","M","Present","0","Red_Algae","Red_Algae",0.1625722098,22.4391915466,0.0095267286,3.1675607184,1.7435668916,1.9883845964
"0427","0403","RB","M","Absent","0","Red_Algae","Hydroid",0.3295903172,39.78822441,0.0265605048,3.6308954824,4.413225219,1.2349954962
"0427","0404","RB","M","Absent","0","Red_Algae","Hydroid",0.2495938012,19.101933296,0.0178239778,2.8084283682,3.7743842414,0.9922215608
"0427","0406","RB","M","Absent","0","Red_Algae","Hydroid",0.3891764236,16.062741466,0.0225358756,6.383369169,3.750437434,0.8940631034
"0427","0406_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.0195802398,21.68629117,0.038162629,12.722619981,10.6739596098,6.343573392
"0427","0412","RB","M","Absent","0","Red_Algae","Hydroid",0.454843003,17.937258034,0.0298380082,4.7651406372,5.692276697,3.0240627642
"0427","0415","RB","M","Absent","0","Red_Algae","Hydroid",0.2086614944,17.937258026,0.0198650342,1.7826190834,0.7884971234,0.5346298912
"0427","0415_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.1082524986,29.639191414,0.0364080918,13.477941131,11.9393873222,8.2846680666
"0427","0416","RB","M","Absent","0","Red_Algae","Hydroid",0.2041018428,11.537258142,0.0237832364,4.0908313924,1.1074752474,1.1826527186
"0427","0416_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",0.8198182924,8.886291386,0.020203511,12.485172777,10.2524417534,7.2478280672
"0427","0423","RB","M","Present","0","Red_Algae","Red_Algae",0.1515299132,30.415641594,0.0157493742,3.8706115524,1.9183793478,1.8816849868
"0427","0425","RB","M","Absent","0","Red_Algae","Hydroid",0.442658808,13.41177471,0.0304731538,5.9267893912,4.7423435576,1.680197815
"0427","0425_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.2486502998,12.31370833,0.0285993824,15.955515013,15.352934116,11.4617337864
"0427","0427","RB","M","Present","0","Red_Algae","Red_Algae",0.1569374724,18.486291224,0.0262338602,4.0022724386,1.7419009782,1.6087855146
"0427","0428","RB","M","Present","0","Red_Algae","Red_Algae",0.162300112,15.513708268,0.0258637522,3.6364367828,1.7501744184,1.6750434236
"0427","0429","RB","M","Absent","0","Red_Algae","Hydroid",0.5826006198,24.337257918,0.0330253114,5.3502800158,7.0639835374,4.568941001
"0427","0431","RB","M","Absent","0","Red_Algae","Hydroid",0.315085032,30.415641594,0.0296458844,4.4437091126,2.6528921298,0.584775396
"0427","0431_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",0.9617584964,30.415641594,0.0388080112,11.002552399,10.4835954586,7.3721238056
"0427","0433","RB","M","Present","0","Red_Algae","Red_Algae",0.1476951328,20.199999684,0.0168038188,3.7699267314,2.0427654364,2.008591723
"0427","0434","RB","M","Absent","0","Red_Algae","Hydroid",0.0834770018,15.674516368,0.0215035198,1.6242737324,0.2490397686,0.77549615
"0427","0434_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",0.9847568248,8.725483286,0.0297184054,11.860119031,10.3826097184,7.7915675664
"0427","0435","RB","M","Absent","0","Red_Algae","Hydroid",0.7224992326,9.662741574,0.025276248,9.010598221,8.2993328428,6.1526928716
"0427","0435_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",0.0464357364,10.211774756,0.028745413,0.7757651658,0.5081235106,0.8755831878
"0427","0436","RB","M","Absent","0","Red_Algae","Hydroid",0.0583185596,16.1764499428,0.009102874,0.9868423232,0.5275868962,0.4036574172
"0427","0436_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",0.8881511804,21.68629117,0.0418558488,7.314487633,6.4164832562,4.8190095842
"0427","0438","RB","M","Present","0","Red_Algae","Red_Algae",0.1753514876,10.9313707064,0.017877575,3.5347716928,1.6359795132,1.5992444272
"0427","0440","RB","M","Absent","0","Red_Algae","Hydroid",0.2630743548,34.164674718,0.024768963,2.1955662436,3.718088831,1.2375314864
"0427","0442","RB","M","Absent","0","Red_Algae","Hydroid",0.258071631,21.68629117,0.024447707,2.4648724246,3.8544744722,1.0061097364
"0427","0445","RB","M","Absent","0","Red_Algae","Hydroid",0.1973422816,21.137257972,0.02266398,2.3434750462,1.8704015186,0.7805615828
"0427","0445_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.405976913,16.611774656,0.0257410576,18.269231085,16.82921742,12.3943509242
"0427","0447","RB","M","Absent","0","Red_Algae","Hydroid",0.1502145212,23.23919153,0.0154206968,1.8934538452,1.7534431682,0.4659697388
"0427","0447_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.0386969376,24.337257918,0.0261923608,14.809194477,13.7321445594,9.6783655084
"0427","0451","RB","M","Absent","0","Red_Algae","Hydroid",0.5627349318,9.662741574,0.0335461512,6.1515209334,7.7485360166,4.821580674
"0427","0454","RB","M","Absent","0","Red_Algae","Hydroid",0.1929591846,18.713708198,0.0153663516,1.8923183806,2.3269461126,0.4389601298
"0427","0454_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.042726338,32.290158162,0.0415747878,12.273802655,11.3814161438,7.832289461
"0427","0456","RB","M","Absent","0","Red_Algae","Hydroid",0.1892077258,14.34903299,0.0179757852,3.256867378,0.7134823904,0.6752137226
"0427","0456_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.4533097028,29.639191414,0.0394666372,18.406232525,14.739499206,10.0408627146
"0427","0457","RB","M","Absent","0","Red_Algae","Hydroid",0.2708437464,18.713708214,0.0261583988,4.9934796488,1.1612105216,1.0071749686
"0427","0457_BRYO","RB","M","Absent","0","Red_Algae","Hydroid_Bryozoa",1.1165068952,22.46274135,0.03173535,13.909943659,10.9258367362,7.3419287502
"0427","0458","RB","M","Present","0","Red_Algae","Red_Algae",0.1604787992,15.3999997508,0.0213338316,1.6471765706,2.0012026974,2.1772828426
"0427","0460","RB","M","Absent","0","Red_Algae","Hydroid",0.5051300368,29.639191414,0.03989913,5.6567158688,6.0979495966,2.611436199
"0427","0461","RB","M","Absent","0","Red_Algae","Hydroid",0.1895467668,25.890158278,0.0239550476,1.7677915542,2.874931601,0.6531710742
"0427","0469","RB","M","Absent","0","Red_Algae","Hydroid",0.165016701,28.152899928,0.0228810132,1.1581723182,2.395069322,0.4901489858
"0427","0472","RB","M","Absent","0","Red_Algae","Hydroid",0.1946150564,27.764674846,0.0288625596,1.7129881074,2.8301348428,0.5292070616
"0427","0476","RB","M","Absent","0","Red_Algae","Hydroid",0.2328361426,32.290158162,0.0356558654,2.1954331924,2.9024093464,0.2228792096
"0427","0477","RB","M","Absent","0","Red_Algae","Hydroid",0.2899964878,26.439191468,0.0218948932,2.9354289888,3.7892942374,1.077802301
"0427","0487","RB","M","Absent","0","Red_Algae","Hydroid",0.411186546,22.46274135,0.029188299,5.8942873738,3.7225831186,1.146352579
"0427","0488","RB","M","Absent","0","Red_Algae","Hydroid",0.358587387,16.611774656,0.026333295,5.7685876542,2.944195999,0.8068272356
"0427","0489","RB","M","Absent","0","Red_Algae","Hydroid",0.3471283578,18.486291224,0.0311451176,4.6540116024,2.745849065,0.6541005912
"0427","0490","RB","M","Absent","0","Red_Algae","Hydroid",0.092726959,8.5313707438,0.012206566,1.5822496032,0.832446839,0.6928786306
"0427","0491","RB","M","Absent","0","Red_Algae","Hydroid",0.1862194694,22.850966432,0.01621159,1.8236929238,1.0268068058,0.3500488698
"0427","0493","RB","M","Absent","0","Red_Algae","Hydroid",0.1874354968,20.199999684,0.025439784,2.3362408238,1.2293441206,0.447654928
