BCPD,Sex,lumMean_0,lumSD_0,lumMean_10,lumSD_10,lumMean_20,lumSD_20,area,maxPower_lum_0,maxFreq_lum_0,propPower_lum_0,sumPower_lum_0,meanPower_lum_0,powerSD_lum_0,maxPower_R_0,maxFreq_R_0,propPower_R_0,sumPower_R_0,meanPower_R_0,powerSD_R_0,maxPower_G_0,maxFreq_G_0,propPower_G_0,sumPower_G_0,meanPower_G_0,powerSD_G_0,maxPower_B_0,maxFreq_B_0,propPower_B_0,sumPower_B_0,meanPower_B_0,powerSD_B_0,maxPower_lum_10,maxFreq_lum_10,propPower_lum_10,sumPower_lum_10,meanPower_lum_10,powerSD_lum_10,maxPower_R_10,maxFreq_R_10,propPower_R_10,sumPower_R_10,meanPower_R_10,powerSD_R_10,maxPower_G_10,maxFreq_G_10,propPower_G_10,sumPower_G_10,meanPower_G_10,powerSD_G_10,maxPower_B_10,maxFreq_B_10,propPower_B_10,sumPower_B_10,meanPower_B_10,powerSD_B_10,maxPower_lum_20,maxFreq_lum_20,propPower_lum_20,sumPower_lum_20,meanPower_lum_20,powerSD_lum_20,maxPower_R_20,maxFreq_R_20,propPower_R_20,sumPower_R_20,meanPower_R_20,powerSD_R_20,maxPower_G_20,maxFreq_G_20,propPower_G_20,sumPower_G_20,meanPower_G_20,powerSD_G_20,maxPower_B_20,maxFreq_B_20,propPower_B_20,sumPower_B_20,meanPower_B_20,powerSD_B_20,R_0,R_SD_0,G_0,G_SD_0,B_0,B_SD_0,R_10,R_SD_10,G_10,G_SD_10,B_10,B_SD_10,R_20,R_SD_20,G_20,G_SD_20,B_20,B_SD_20,Cluster
0306,M,4.162863172,1.979093175,4.157568347,1.519833787,4.178553144,1.380185174,2.067646406,0.319300628,127.9999974,0.090144724,3.54208893,0.253006352,0.074474244,0.42172711,63.99999893,0.09424066,4.475001659,0.319642976,0.098486326,0.255363791,31.99999957,0.091344878,2.795600556,0.199685754,0.056648359,0.180996668,31.99999957,0.092706959,1.952352538,0.139453753,0.038161139,0.323442912,31.99999957,0.109473986,2.954518454,0.211037032,0.108445935,0.42776105,22.62741673,0.111309583,3.842984922,0.274498923,0.145425923,0.231747711,31.99999957,0.106134864,2.183521064,0.15596579,0.078245556,0.159040252,11.3137084,0.111349333,1.4283,0.102021429,0.052768494,0.320405891,15.99999984,0.115737773,2.76837788,0.197741277,0.111705921,0.424298384,15.99999984,0.11714238,3.62207413,0.258719581,0.151376319,0.229853916,22.62741673,0.114709663,2.003788615,0.143127758,0.077850723,0.143596964,7.999999946,0.112408739,1.277453741,0.091246696,0.048990993,5.909134557,2.098258354,2.416591788,1.921769358,0.556965904,1.560691422,5.902993912,1.62091665,2.412142787,1.456757787,0.553364647,1.1977176,5.927316482,1.494901283,2.429789795,1.295032426,0.566636983,1.067338981,2
0307,M,11.32136886,2.292091987,11.19716068,1.37248363,11.13295799,1.133224623,1.395514339,0.809731658,45.25483331,0.1055297,7.673021523,0.548072966,0.168659351,1.480025773,45.25483331,0.106191182,13.93736985,0.995526418,0.31492389,0.154584841,45.25483331,0.09184323,1.683138118,0.120224151,0.022858556,0.10276471,11.3137084,0.091330706,1.125193425,0.080370959,0.018221251,0.818945913,11.3137084,0.133442809,6.137055398,0.4383611,0.295966887,1.500252801,11.3137084,0.134494515,11.1547508,0.796767914,0.549866822,0.14772488,11.3137084,0.12125808,1.218268347,0.087019168,0.046639952,0.064422736,11.3137084,0.112712684,0.571565986,0.040826142,0.019363955,0.827757863,5.656854221,0.146510297,5.649827206,0.403559086,0.325529381,1.515223381,5.656854221,0.147275593,10.28835364,0.734882403,0.60339194,0.146481355,5.656854221,0.134146605,1.09194977,0.077996412,0.051031402,0.051548299,7.999999946,0.115722634,0.445446989,0.031817642,0.01704831,20.78552392,3.873587246,1.857213789,0.983894131,0.050122547,0.925682246,20.58696001,2.264579552,1.807361233,0.595824426,-0.009344948,0.490918758,20.48338923,1.843597534,1.782526746,0.522722054,-0.036829192,0.403298977,M
0314,M,4.279499727,1.448447915,4.237130235,0.589859337,4.24940237,0.516712246,0.75741077,0.312181692,31.99999957,0.098740915,3.161624462,0.225830319,0.071249631,0.391437476,31.99999957,0.105565579,3.708002939,0.264857353,0.090602749,0.264719828,7.999999946,0.097122265,2.725634814,0.194688201,0.059386135,0.205192189,7.999999946,0.104633607,1.961054336,0.14007531,0.044816286,0.296948241,7.999999946,0.140215194,2.117803589,0.151271685,0.113804057,0.376161242,7.999999946,0.143273302,2.625480378,0.187534313,0.147345924,0.223332813,7.999999946,0.135630027,1.646632526,0.117616609,0.082063556,0.129142631,7.999999946,0.127967192,1.009185478,0.072084677,0.043381106,0.294513786,5.656854221,0.153478929,1.918919992,0.137065714,0.121617206,0.376233022,5.656854221,0.158056293,2.380373567,0.170026683,0.157479286,0.216297548,5.656854221,0.145799993,1.483522348,0.105965882,0.087412732,0.114652624,5.656854221,0.130026348,0.881764546,0.062983182,0.045315482,5.488727235,1.371389995,3.070272216,1.579604629,1.368126469,1.413898414,5.451475633,0.513359367,3.022784842,0.677308316,1.324742644,0.671946364,5.460738628,0.439332767,3.038066226,0.598550236,1.337940936,0.59435554,2
0315,M,5.530726494,2.601372758,5.43866519,2.110583855,5.44389969,1.989084837,2.331358235,0.422981888,45.25483331,0.095289236,4.438926214,0.317066158,0.081740733,0.517039963,45.25483331,0.096887101,5.336520107,0.381180008,0.099550689,0.337088392,45.25483331,0.092965718,3.625942977,0.258995927,0.065724616,0.203750004,45.25483331,0.090470546,2.252114236,0.160865303,0.040397515,0.42585474,11.3137084,0.103545785,4.112719238,0.29376566,0.097871344,0.525408901,11.3137084,0.105367972,4.986419433,0.356172817,0.125242302,0.33322261,11.3137084,0.10172779,3.275630082,0.233973577,0.073519982,0.192913435,11.3137084,0.100992639,1.910173222,0.136440944,0.042069652,0.421835238,7.999999946,0.111935073,3.768570711,0.269183622,0.130274823,0.523041501,7.999999946,0.114261805,4.577570782,0.326969342,0.162384974,0.326326118,7.999999946,0.109306422,2.985424929,0.213244638,0.100801895,0.182595007,7.999999946,0.106083737,1.721234678,0.122945334,0.058496187,7.051834528,2.889892638,4.009618461,2.361060553,1.651287804,1.730217895,6.945442829,2.373863716,3.931887579,1.871054971,1.598891759,1.336167362,6.953659149,2.250702463,3.934140226,1.74559074,1.599733531,1.23720386,2
0317,M,6.108598291,2.163450119,6.038726685,1.283168109,6.047763723,1.086785593,1.498862893,0.40760609,127.9999974,0.08542873,4.771299866,0.340807133,0.067527093,0.50229867,45.25483331,0.087551769,5.737161879,0.409797277,0.089555918,0.348799708,11.3137084,0.087294588,3.995662478,0.285404463,0.055413117,0.239002582,11.3137084,0.092492162,2.584030666,0.184573619,0.035750478,0.411939678,22.62741673,0.116256478,3.543369662,0.253097833,0.155334437,0.517733904,11.3137084,0.117896612,4.391423096,0.313673078,0.198925295,0.337710442,22.62741673,0.12060683,2.80009385,0.200006704,0.119281883,0.195536453,22.62741673,0.114760408,1.703866825,0.121704773,0.066917516,0.410670808,15.99999984,0.12669534,3.241404207,0.231528872,0.164258069,0.513936327,7.999999946,0.127163099,4.041552382,0.288682313,0.210686756,0.335370996,15.99999984,0.133243864,2.516971412,0.179783672,0.124347887,0.193076633,15.99999984,0.12673646,1.523449786,0.108817842,0.069519347,7.887177318,2.190992871,4.330019269,2.264900026,2.406574842,1.636400715,7.82268369,1.19935011,4.254769678,1.450226644,2.351412862,0.988778677,7.834194335,0.993018588,4.261333085,1.243096954,2.361328346,0.853840039,2
0321,M,6.750833415,2.607514619,6.663191606,1.846319869,6.708813283,1.534462276,1.440062489,0.49551765,90.50966632,0.091388692,5.422089323,0.387292095,0.081214397,0.649664041,90.50966632,0.094474474,6.876609264,0.491186376,0.110234711,0.362775614,45.25483331,0.084510826,4.292652551,0.306618039,0.062311255,0.23371415,45.25483331,0.087526731,2.670203126,0.190728795,0.041967558,0.50368476,22.62741673,0.126403776,3.98472876,0.284623483,0.188965038,0.657862178,22.62741673,0.125250883,5.252355595,0.375168257,0.254606007,0.358251683,22.62741673,0.120060155,2.983934856,0.213138204,0.130454936,0.196418256,22.62741673,0.117032819,1.678317736,0.119879838,0.073940209,0.529016376,15.99999984,0.148539682,3.561448165,0.254389155,0.205731572,0.703821631,15.99999984,0.144873877,4.858167988,0.347011999,0.271720437,0.360293642,15.99999984,0.141947047,2.53822569,0.181301835,0.139313389,0.182749801,15.99999984,0.134607385,1.357650626,0.096975045,0.073742435,9.523679107,2.629753649,3.97798772,2.698633172,1.644409671,1.906901426,9.433889036,1.803672986,3.892494188,1.967224787,1.59113872,1.320435412,9.496541605,1.510966231,3.921084945,1.628776303,1.594276254,1.076740624,2
0323,M,6.480879841,2.152110626,6.458213892,1.309176721,6.463969045,1.122064911,1.026133723,0.474029463,90.50966632,0.096162024,4.929487164,0.352106226,0.100290531,0.643826742,45.25483331,0.097269514,6.618998231,0.472785588,0.148910138,0.315218779,7.999999946,0.092276228,3.416034506,0.244002465,0.061576064,0.209520528,7.999999946,0.107569213,1.947774099,0.139126721,0.049821809,0.485904455,22.62741673,0.129394795,3.755208666,0.26822919,0.173747834,0.649758098,22.62741673,0.12540949,5.181091936,0.370077995,0.241472525,0.323150544,22.62741673,0.136471617,2.367895627,0.169135402,0.108757316,0.152966736,7.999999946,0.140236501,1.0907769,0.077912636,0.052748282,0.480202095,11.3137084,0.147382343,3.258206419,0.23272903,0.190366025,0.648915538,11.3137084,0.144809771,4.481158523,0.320082752,0.262997,0.313160095,11.3137084,0.152389605,2.054996439,0.14678546,0.119508593,0.142030945,5.656854221,0.156480255,0.907660493,0.064832892,0.05470667,8.950864925,2.764500601,4.010894757,1.774806739,1.466763688,1.396757286,8.933923705,1.798451355,3.982504057,0.916654461,1.437787662,0.731240545,8.927948198,1.520084192,3.999989874,0.78530748,1.463016516,0.60786736,2
0325,M,6.925727068,2.115590681,6.903800041,1.288832567,6.921468287,1.122998719,1.511735875,0.55562492,90.50966632,0.105792813,5.252010057,0.375143576,0.111846555,0.736274518,90.50966632,0.109829074,6.703821604,0.4788444,0.161294499,0.384278591,90.50966632,0.095962776,4.004454727,0.286032481,0.070644687,0.247795653,15.99999984,0.091506144,2.707967372,0.193426241,0.044045771,0.570474974,22.62741673,0.137603515,4.145787792,0.296127699,0.19155065,0.751995547,22.62741673,0.138193459,5.441614638,0.38868676,0.26094416,0.397016696,22.62741673,0.134216666,2.958028291,0.211287735,0.127878932,0.243416539,22.62741673,0.131335153,1.853399748,0.132385696,0.077968054,0.576947127,15.99999984,0.150304718,3.838516398,0.274179743,0.205638066,0.758557528,15.99999984,0.1502407,5.04894829,0.360639164,0.279194969,0.402129849,15.99999984,0.148838822,2.701780639,0.192984331,0.136954614,0.246190869,15.99999984,0.147044483,1.674261172,0.119590084,0.082893012,9.399886107,2.174045876,4.451568029,2.197226043,2.730772021,1.617770784,9.378427422,1.282728813,4.429172624,1.393573267,2.715033005,0.903171115,9.400447246,1.105131996,4.442489228,1.210780121,2.725373645,0.754315262,2
0329,M,7.141950264,2.028966778,7.106470879,1.174821146,7.082838434,0.870162801,1.512250199,0.562068211,90.50966632,0.102904501,5.462037213,0.390145515,0.131385593,0.674608039,90.50966632,0.106640668,6.325992245,0.451856589,0.161712667,0.450717936,90.50966632,0.096804962,4.655938362,0.332567026,0.103061323,0.291797326,15.99999984,0.104687143,2.787327245,0.199094803,0.058799914,0.552676705,22.62741673,0.127241135,4.343537994,0.310252714,0.208591329,0.662005512,22.62741673,0.129123467,5.126918641,0.366208474,0.251309083,0.444340434,22.62741673,0.12418472,3.578060429,0.255575745,0.167063264,0.219092532,22.62741673,0.113301673,1.933709592,0.138122114,0.083026358,0.545926493,15.99999984,0.138413487,3.944171228,0.281726516,0.222077913,0.652486751,15.99999984,0.139391384,4.680969011,0.334354929,0.267432932,0.440120088,15.99999984,0.13676786,3.21800816,0.229857726,0.177421158,0.217264488,15.99999984,0.129446582,1.678410397,0.119886457,0.085564456,8.499729913,2.121670704,5.784170614,2.01449992,2.839697859,1.675303124,8.474766547,1.274945892,5.738175211,1.127786036,2.794442184,0.932073331,8.451733273,0.97095527,5.713943582,0.818460184,2.775684791,0.688595992,2
0330,M,14.14443958,6.898434891,14.26728038,4.968226622,14.51165855,3.65086603,0.785565642,1.582246443,31.99999957,0.142570847,11.09796624,0.792711874,0.487100571,1.652196542,31.99999957,0.144644363,11.42247446,0.815891033,0.504145849,1.513999179,31.99999957,0.139995933,10.81459399,0.772470999,0.469536447,1.096875358,45.25483331,0.135213673,8.112163049,0.579440218,0.354106782,1.360353126,7.999999946,0.162931664,8.349225038,0.596373217,0.522783491,1.423316294,7.999999946,0.16429728,8.663054508,0.618789608,0.538867503,1.298804784,7.999999946,0.16131428,8.051393717,0.575099551,0.50716299,0.966143218,11.3137084,0.159381775,6.06181742,0.432986959,0.379088048,1.280557489,5.656854221,0.18044991,7.096470626,0.506890759,0.505135465,1.340565479,5.656854221,0.182378216,7.350469327,0.525033523,0.522211146,1.221937973,5.656854221,0.178081487,6.861678862,0.490119919,0.488178061,0.888531129,7.999999946,0.169890457,5.230023766,0.373573126,0.363054658,14.78367925,7.031215143,13.5051999,6.797262371,9.583773322,5.309589662,14.90487501,5.082320756,13.62968584,4.873059996,9.684202755,3.896619604,15.1679061,3.697290596,13.85541143,3.624053922,9.827060298,3.056975388,1
0331,M,11.21135923,7.781579761,11.22293353,6.268729651,11.67822559,5.634521168,0.651902218,1.454897064,45.25483331,0.130521554,11.14679544,0.796199674,0.452910149,1.60901796,45.25483331,0.131783654,12.20954129,0.872110092,0.505043432,1.304987861,45.25483331,0.128077845,10.18902103,0.727787217,0.400493522,1.210189585,45.25483331,0.129435549,9.349746585,0.667839042,0.371367433,1.282302165,11.3137084,0.152739227,8.395368935,0.59966921,0.4842603,1.408159627,11.3137084,0.151199543,9.313253223,0.665232373,0.534230957,1.159736607,11.3137084,0.154429062,7.509833891,0.536416706,0.436153872,1.082373925,11.3137084,0.157181971,6.886120075,0.49186572,0.403224463,1.240271988,7.999999946,0.151751847,8.17302732,0.583787666,0.481348072,1.363590426,7.999999946,0.149857408,9.099252703,0.649946622,0.535246433,1.11908861,7.999999946,0.154062357,7.263867918,0.518847708,0.429076492,1.020663199,7.999999946,0.155535734,6.562242473,0.468731605,0.383106071,12.923781,8.347484699,9.498937477,7.282292989,7.663548386,7.01715919,12.93928652,6.718296929,9.506580451,5.841985164,7.671037557,5.711449143,13.46964577,6.028057722,9.886805496,5.252892049,7.947730831,5.158207513,1
0335,M,4.903789318,2.063528585,4.915297452,1.2162116,4.806149288,0.887114925,1.447612546,0.375468748,90.50966632,0.091577074,4.10002996,0.292859283,0.080324293,0.507117718,90.50966632,0.095769505,5.295189939,0.378227853,0.113670545,0.30013157,15.99999984,0.094311516,3.182342745,0.227310196,0.062228246,0.20184383,22.62741673,0.096172427,2.098770269,0.149912162,0.045041385,0.377182743,22.62741673,0.129826188,2.905290143,0.207520725,0.145721483,0.507840565,15.99999984,0.12785511,3.972000537,0.283714324,0.202039325,0.257707396,22.62741673,0.128242793,2.009527313,0.143537665,0.099850777,0.153636761,7.999999946,0.128311124,1.197376785,0.085526913,0.060687936,0.339718618,7.999999946,0.138113144,2.459712444,0.175693746,0.14649806,0.506752739,7.999999946,0.144291883,3.511997548,0.250856968,0.212532345,0.204385667,11.3137084,0.136021557,1.502597616,0.107328401,0.087889707,0.106491285,11.3137084,0.132636131,0.802882924,0.05734878,0.044399417,7.167299337,2.104161659,2.640279297,2.121585107,0.90129183,1.603205103,7.181792334,1.168842706,2.648802551,1.323203064,0.908677028,1.012319236,7.080846729,0.873004343,2.531451809,0.949892896,0.813128943,0.72373363,2
0338,M,15.64741142,5.244100349,15.73423041,4.074430419,15.7219328,3.729195617,1.703227404,1.299693466,63.99999893,0.108750155,11.9511872,0.853656229,0.331145851,1.422598403,63.99999893,0.111282171,12.78370463,0.913121759,0.374820578,1.18051436,63.99999893,0.105226066,11.21883963,0.801345688,0.285268136,0.958284355,63.99999893,0.101429799,9.447759582,0.67483997,0.225562599,1.280961641,15.99999984,0.120827054,10.60161281,0.757258058,0.433387407,1.401344233,15.99999984,0.123051264,11.38829616,0.813449725,0.480774988,1.164477111,15.99999984,0.11818658,9.852870856,0.70377649,0.389105954,0.948983505,22.62741673,0.11453641,8.285430877,0.591816491,0.314430916,1.263020864,11.3137084,0.127947082,9.871431526,0.705102252,0.448756959,1.383424968,11.3137084,0.13063885,10.58969034,0.756406453,0.500552131,1.147111837,11.3137084,0.124923896,9.182485275,0.655891805,0.399760016,0.935475007,11.3137084,0.121245813,7.715524251,0.551108875,0.318762518,17.32675766,5.095222118,13.96806518,5.468750285,11.00335359,5.172052113,17.41244715,3.934239015,14.0560137,4.250208025,11.08650301,4.121472288,17.40459267,3.556807617,14.03927296,3.925902575,11.0666097,3.827347812,1
0341,M,5.689960043,2.155135706,5.655319268,1.205275716,5.635014448,0.932987059,0.944035052,0.430752586,15.99999984,0.095855747,4.493758582,0.320982756,0.095444894,0.53364559,31.99999957,0.09771923,5.461008962,0.390072069,0.122353662,0.365189628,15.99999984,0.09850021,3.707501008,0.264821501,0.077622585,0.288850757,11.3137084,0.098114583,2.944014537,0.210286753,0.057893727,0.376182059,7.999999946,0.117874536,3.191376785,0.227955485,0.153261856,0.505782411,7.999999946,0.126465237,3.999378974,0.285669927,0.199906626,0.277632098,22.62741673,0.111958707,2.479772276,0.177126591,0.112423776,0.212428985,22.62741673,0.110463746,1.9230652,0.1373618,0.082968361,0.377555057,5.656854221,0.139501465,2.706459442,0.193318532,0.16764843,0.502247538,5.656854221,0.146461317,3.429216314,0.244944022,0.219712563,0.269349548,11.3137084,0.131912616,2.041878607,0.145848472,0.119804002,0.203907586,11.3137084,0.128164309,1.590985724,0.113641837,0.090110834,7.475095534,2.242976657,3.904824557,2.192603598,2.991889508,1.782463405,7.447932569,1.14179854,3.862705977,1.331401249,2.957454403,1.024416928,7.436624202,0.84445395,3.833404615,1.048186214,2.934114986,0.818094521,2
0343,M,6.839060437,2.745273131,6.827323419,1.648321301,6.829383974,1.423655105,1.429098571,0.498053557,45.25483331,0.09015623,5.524338769,0.394595626,0.092797343,0.669495974,45.25483331,0.100146818,6.685144747,0.477510339,0.135667625,0.441268624,15.99999984,0.091957511,4.798614265,0.342758162,0.075205826,0.318340523,15.99999984,0.095333984,3.339213451,0.238515246,0.057953734,0.477375904,11.3137084,0.114280503,4.177229633,0.298373545,0.167228829,0.644263026,11.3137084,0.125406135,5.137412362,0.366958026,0.239646938,0.363274975,11.3137084,0.103027344,3.526005428,0.251857531,0.12021684,0.247186002,7.999999946,0.107165296,2.306586294,0.164756164,0.077532817,0.475395823,5.656854221,0.130519842,3.642326063,0.260166147,0.191380359,0.642067501,5.656854221,0.140920428,4.556241507,0.325445822,0.260622332,0.350252516,22.62741673,0.116742402,3.000216817,0.214301201,0.145799986,0.24023596,22.62741673,0.12459215,1.928178936,0.137727067,0.093629356,9.381164242,2.552694591,4.296956629,3.168848676,2.2296753,2.423931342,9.369897575,1.307129515,4.284749264,2.165091003,2.225065907,1.617944521,9.388504544,1.024944496,4.270263349,1.932049341,2.213137465,1.429370258,2
0346,M,4.540052613,1.655236669,4.464573767,0.953759825,4.510550328,0.810858157,0.875281097,0.30801176,7.999999946,0.088362922,3.485757966,0.248982712,0.051209955,0.480839917,31.99999957,0.092938701,5.173731829,0.369552273,0.089944344,0.234966424,7.999999946,0.102131782,2.300620031,0.164330002,0.049494121,0.208668742,7.999999946,0.10174288,2.05094197,0.146495855,0.042961384,0.293050435,7.999999946,0.115274076,2.54220588,0.181586134,0.110268674,0.517901001,7.999999946,0.12608049,4.107701369,0.293407241,0.191057471,0.134680042,3.999999987,0.111119161,1.212032568,0.086573755,0.046140655,0.11154583,5.656854221,0.1069474,1.042997116,0.074499794,0.037944063,0.290517658,5.656854221,0.134502621,2.159940499,0.154281464,0.122123656,0.494768034,5.656854221,0.14255438,3.470731912,0.247909422,0.206685471,0.120623171,5.656854221,0.120867843,0.997975703,0.071283979,0.050019522,0.101000701,11.3137084,0.11804241,0.855630628,0.061116473,0.04233747,7.709268071,1.665018562,1.370837155,1.7421236,0.973632663,1.586735822,7.647223643,1.054707056,1.281923915,0.92254082,0.89502619,0.834415015,7.672107338,0.936870112,1.348993323,0.739547628,0.958695582,0.678069086,2
0348,M,8.17701636,1.971387708,8.139722458,1.204712422,8.082059707,0.88472627,2.487194446,0.601521183,63.99999893,0.111395323,5.399878243,0.385705589,0.130234908,0.750157391,63.99999893,0.116558211,6.435903448,0.459707389,0.166850324,0.455609089,63.99999893,0.10291793,4.42691655,0.316208325,0.094561493,0.232722017,15.99999984,0.098082679,2.3727127,0.169479479,0.0442965,0.607836425,15.99999984,0.137695927,4.414338459,0.31530989,0.200522882,0.756152841,15.99999984,0.141145342,5.357263858,0.382661704,0.249395382,0.461471522,15.99999984,0.132319576,3.487552898,0.249110921,0.152880415,0.191597825,15.99999984,0.120803524,1.586028447,0.113287746,0.066837954,0.605305985,7.999999946,0.148964916,4.063413074,0.290243791,0.224889763,0.753292858,7.999999946,0.152046584,4.954355704,0.35388255,0.277992462,0.458688196,7.999999946,0.144147848,3.182067585,0.227290542,0.172507104,0.187288879,7.999999946,0.136746465,1.369606737,0.097829053,0.071657496,9.992774962,2.197642653,6.361257759,1.827889185,2.661624354,1.370777004,9.961092169,1.414193658,6.318352762,1.045737982,2.621938576,0.714390874,9.898712105,1.070904463,6.265407362,0.743461549,2.581612191,0.472905972,2
0351,M,5.403546647,1.909894792,5.423485415,0.71939038,5.436247877,0.500900836,1.039589358,0.397739119,31.99999957,0.094895597,4.191333742,0.299380982,0.080399578,0.571995921,31.99999957,0.106750708,5.358240086,0.382731435,0.120990285,0.318871021,7.999999946,0.097149457,3.282272796,0.234448057,0.060947978,0.259360359,7.999999946,0.100268706,2.586653101,0.184760936,0.047549332,0.392309887,7.999999946,0.131648018,2.979990838,0.212856488,0.143067919,0.571721135,7.999999946,0.140482222,4.069704516,0.29069318,0.208409293,0.229059001,7.999999946,0.115104381,1.990011142,0.142143653,0.085982136,0.176122963,7.999999946,0.115771562,1.521297287,0.108664092,0.061508181,0.397862795,5.656854221,0.154828421,2.569701292,0.183550092,0.157337425,0.581565822,5.656854221,0.165510982,3.513759731,0.250982838,0.22843493,0.223640087,5.656854221,0.133040962,1.680986691,0.120070478,0.092906818,0.168760588,5.656854221,0.130358386,1.294589431,0.092470674,0.068369286,7.652103241,1.946635148,3.154990052,2.030079999,2.263147843,1.685693362,7.673836148,0.783963949,3.173134727,0.868402382,2.282134533,0.735010146,7.69446849,0.55770376,3.178027242,0.653203246,2.287573069,0.594733885,2
0352,M,13.11622395,9.311871569,13.57597073,7.525941608,14.09621499,6.291916474,0.597209625,1.848229958,45.25483331,0.148820298,12.41920614,0.887086153,0.579379666,2.003177068,45.25483331,0.150023178,13.35245053,0.953746466,0.626062851,1.702200472,45.25483331,0.146374271,11.62909619,0.830649728,0.532564806,1.421657676,45.25483331,0.144134886,9.863383631,0.704527402,0.451305078,1.732380182,11.3137084,0.176161192,9.834062578,0.702433041,0.643976389,1.887138743,11.3137084,0.175325917,10.76360401,0.768828858,0.702090866,1.586058251,11.3137084,0.176886202,8.966545911,0.640467565,0.589601419,1.320787986,11.3137084,0.175918835,7.507939601,0.5362814,0.493341417,1.62558026,7.999999946,0.18905124,8.598622575,0.614187327,0.662658778,1.781063492,7.999999946,0.187450902,9.501493339,0.678678096,0.730599449,1.476755608,7.999999946,0.190850064,7.737778949,0.552698496,0.597962035,1.219819237,7.999999946,0.192167673,6.347681781,0.453405841,0.495246351,15.25899522,9.428185862,10.97345269,9.234353958,8.582322648,8.108641937,15.73012231,7.613335203,11.42181897,7.451928478,8.95035247,6.564917903,16.27444651,6.352714488,11.91798318,6.238759529,9.338104131,5.477254024,1
0353,M,6.4523441,2.796705941,6.509901108,1.348446767,6.496554622,0.810493601,0.41346778,0.630439626,22.62741673,0.12524945,5.033472198,0.359533728,0.177063435,0.718137557,22.62741673,0.129222097,5.557389755,0.396956411,0.198991197,0.548074605,22.62741673,0.119459166,4.587966093,0.327711864,0.158697796,0.387049501,7.999999946,0.110521519,3.502028432,0.250144888,0.120625783,0.595564449,5.656854221,0.181269813,3.285513667,0.234679548,0.21534115,0.689866397,5.656854221,0.181707515,3.796576038,0.271184003,0.250353372,0.503720654,5.656854221,0.18071239,2.787416259,0.199101161,0.181529023,0.357462085,5.656854221,0.17943231,1.992183489,0.142298821,0.129976597,0.517354392,3.999999987,0.203655889,2.540336032,0.181452574,0.200025543,0.60968212,3.999999987,0.205544914,2.966174679,0.21186962,0.235424807,0.426264527,3.999999987,0.201156378,2.119070403,0.151362172,0.165153978,0.314544069,3.999999987,0.202163997,1.555885688,0.111134692,0.122414827,7.645097929,2.803611418,5.25959027,2.8397386,3.971185786,2.194431684,7.701033734,1.414995587,5.318768383,1.300966279,3.983971152,0.773265935,7.690414086,0.875106976,5.302695211,0.760296481,4.004444174,0.456754806,2
0354,M,5.818970652,1.50623019,5.840020006,1.023186035,5.854275462,0.924272388,1.047487232,0.444762308,31.99999957,0.107034836,4.155304244,0.296807446,0.09807779,0.549595889,31.99999957,0.111558684,4.926518229,0.351894159,0.12536881,0.347161475,31.99999957,0.100166175,3.465855375,0.247561098,0.073727009,0.178867534,15.99999984,0.100296073,1.783395182,0.12738537,0.043583568,0.437457352,7.999999946,0.129679615,3.373370218,0.240955016,0.153257744,0.537950201,7.999999946,0.131600147,4.08776291,0.291983065,0.187704251,0.341558082,7.999999946,0.127222421,2.684731809,0.191766558,0.120650619,0.145005851,11.3137084,0.130500037,1.111155626,0.079368259,0.054156905,0.436252248,5.656854221,0.144023408,3.029037112,0.216359794,0.169902738,0.531173174,5.656854221,0.144801649,3.668281256,0.26202009,0.206836952,0.344097946,5.656854221,0.143114852,2.404348264,0.171739162,0.133992283,0.140494057,5.656854221,0.148070691,0.948830966,0.06777364,0.054908185,7.053847277,1.677310791,4.58409403,1.466667308,1.656764132,1.17086729,7.084235509,1.22410725,4.595804391,0.898065512,1.650828347,0.664450466,7.108381599,1.096307968,4.600169321,0.799108848,1.641341332,0.535432353,2
0358,M,8.761841594,2.303217653,8.748354162,1.379414528,8.822366128,1.085514005,0.923131789,0.737250028,31.99999957,0.122108646,6.03765626,0.431261161,0.174403052,0.890732433,31.99999957,0.122252747,7.285991151,0.520427939,0.21007914,0.585999659,31.99999957,0.120782497,4.851693526,0.346549538,0.139793143,0.321033513,31.99999957,0.114445331,2.805125471,0.200366105,0.082207301,0.683263794,7.999999946,0.146229904,4.672531245,0.333752232,0.240052663,0.827476697,7.999999946,0.144896925,5.710795431,0.407913959,0.294938217,0.540544124,7.999999946,0.148058142,3.650890909,0.260777922,0.186085366,0.296032541,7.999999946,0.15171848,1.951196327,0.139371166,0.102009268,0.694735222,3.999999987,0.174983351,3.97029327,0.283592376,0.27152613,0.84538357,3.999999987,0.17395931,4.85966269,0.347118764,0.334160976,0.544942543,3.999999987,0.17620526,3.092657647,0.220904118,0.209510797,0.295325203,3.999999987,0.181249165,1.629387935,0.116384853,0.112918762,10.80965086,2.52699161,6.714032324,2.142360993,3.530930316,1.493445468,10.79236313,1.542424669,6.704345209,1.244891689,3.520357946,0.792375232,10.88657129,1.180120056,6.758161104,1.008369186,3.541143113,0.642511837,2
